Index,Date,Weekday,Departure Time,Arrivel Time,Price
1533,2018-08-18,Saturday,5:15 pm,8:20 pm,$1
1534,2018-08-19,Sunday,8:15 am,12:14 pm,$1
1540,2018-08-20,Monday,8:15 am,12:14 pm,$1
1544,2018-08-21,Tuesday,8:15 am,12:14 pm,$1
1547,2018-08-21,Tuesday,5:15 pm,8:20 pm,$1
1548,2018-08-22,Wednesday,8:15 am,12:14 pm,$1
1551,2018-08-22,Wednesday,5:15 pm,8:20 pm,$1
1552,2018-08-23,Thursday,8:15 am,12:14 pm,$1
1555,2018-08-23,Thursday,5:15 pm,8:20 pm,$1
1556,2018-08-24,Friday,8:15 am,12:14 pm,$1
1561,2018-08-25,Saturday,8:15 am,12:14 pm,$1
1565,2018-08-26,Sunday,8:15 am,12:14 pm,$1
1567,2018-08-26,Sunday,10:50 am,3:14 pm,$1
1571,2018-08-27,Monday,8:15 am,12:14 pm,$1
1574,2018-08-27,Monday,5:15 pm,8:20 pm,$1
1575,2018-08-28,Tuesday,8:15 am,12:14 pm,$1
1578,2018-08-28,Tuesday,5:15 pm,8:20 pm,$1
1579,2018-08-29,Wednesday,8:15 am,12:14 pm,$1
1582,2018-08-29,Wednesday,5:15 pm,8:20 pm,$1
1583,2018-08-30,Thursday,8:15 am,12:14 pm,$1
1586,2018-08-30,Thursday,5:15 pm,8:20 pm,$1
1587,2018-08-31,Friday,8:15 am,12:14 pm,$1
1589,2018-08-31,Friday,10:50 am,3:14 pm,$1
1590,2018-08-31,Friday,5:15 pm,8:20 pm,$1
1592,2018-09-01,Saturday,8:15 am,12:14 pm,$1
1594,2018-09-01,Saturday,10:50 am,3:14 pm,$1
1596,2018-09-02,Sunday,8:15 am,12:14 pm,$1
1598,2018-09-02,Sunday,10:50 am,3:14 pm,$1
1600,2018-09-02,Sunday,5:15 pm,8:20 pm,$1
1602,2018-09-03,Monday,8:15 am,12:14 pm,$1
1605,2018-09-03,Monday,5:15 pm,8:20 pm,$1
1606,2018-09-04,Tuesday,8:15 am,12:14 pm,$1
1608,2018-09-04,Tuesday,10:50 am,3:14 pm,$1
1609,2018-09-04,Tuesday,5:15 pm,8:20 pm,$1
1610,2018-09-05,Wednesday,8:15 am,12:14 pm,$1
1612,2018-09-05,Wednesday,10:50 am,3:14 pm,$1
1613,2018-09-05,Wednesday,5:15 pm,8:20 pm,$1
1614,2018-09-06,Thursday,8:15 am,12:14 pm,$1
1616,2018-09-06,Thursday,10:50 am,3:14 pm,$1
1617,2018-09-06,Thursday,5:15 pm,8:20 pm,$1
